cluster;nbAircraft;uncertainty;clusterId;iterations;rdOff1;rdOff2;InitialConfigurationCost;AlgorithmConfigurationCost;ConfigurationsDistance
cluster_20ac_2err_9;20;2;9;2;0;17;314;7795;4;
cluster_20ac_2err_9;20;2;9;3;0;5;314;7925;38;
cluster_20ac_2err_9;20;2;9;4;0;8;314;5276;6;
cluster_20ac_2err_9;20;2;9;0;1;14;314;12791;7;
cluster_20ac_2err_9;20;2;9;1;1;6;314;17910;68;
cluster_20ac_2err_9;20;2;9;2;1;4;314;7800;4;
cluster_20ac_2err_9;20;2;9;3;1;12;314;7792;50;
cluster_20ac_2err_9;20;2;9;4;1;5;314;10305;53;
cluster_20ac_2err_9;20;2;9;0;2;8;314;10264;10;
cluster_20ac_2err_9;20;2;9;1;2;11;314;5302;3;
cluster_20ac_2err_9;20;2;9;2;2;7;314;7778;8;
cluster_20ac_2err_9;20;2;9;3;2;10;314;7871;58;
cluster_20ac_2err_9;20;2;9;4;2;5;314;15289;7;
cluster_20ac_2err_9;20;2;9;0;3;11;314;2796;4;
cluster_20ac_2err_9;20;2;9;1;3;0;314;2796;4;
cluster_20ac_2err_9;20;2;9;2;3;0;314;350;15;
cluster_20ac_2err_9;20;2;9;3;3;14;314;5315;16;
cluster_20ac_2err_9;20;2;9;4;3;16;314;15269;9;
cluster_20ac_2err_9;20;2;9;0;4;17;314;5335;48;
cluster_20ac_2err_9;20;2;9;1;4;7;314;2790;5;
cluster_20ac_2err_9;20;2;9;4;4;19;314;327;13;
cluster_20ac_2err_9;20;2;9;0;5;3;314;12783;8;
cluster_20ac_2err_9;20;2;9;1;5;16;314;7758;42;
cluster_20ac_2err_9;20;2;9;2;5;15;314;12760;10;
cluster_20ac_2err_9;20;2;9;3;5;9;314;10301;4;
cluster_20ac_2err_9;20;2;9;4;5;7;314;12777;9;
cluster_20ac_2err_9;20;2;9;0;6;0;314;10355;54;
cluster_20ac_2err_9;20;2;9;1;6;8;314;17747;12;
cluster_20ac_2err_9;20;2;9;2;6;17;314;10286;59;
cluster_20ac_2err_9;20;2;9;3;6;8;314;15305;62;
cluster_20ac_2err_9;20;2;9;4;6;19;314;17756;11;
cluster_20ac_2err_9;20;2;9;0;7;18;314;2790;5;
cluster_20ac_2err_9;20;2;9;1;7;0;314;2790;5;
cluster_20ac_2err_9;20;2;9;2;7;11;314;2790;5;
cluster_20ac_2err_9;20;2;9;3;7;3;314;5272;9;
cluster_20ac_2err_9;20;2;9;4;7;15;314;5249;11;
cluster_20ac_2err_9;20;2;9;0;8;13;314;7765;9;
cluster_20ac_2err_9;20;2;9;1;8;13;314;7765;9;
cluster_20ac_2err_9;20;2;9;2;8;19;314;7747;12;
cluster_20ac_2err_9;20;2;9;3;8;10;314;10263;10;
cluster_20ac_2err_9;20;2;9;4;8;2;314;10264;10;
cluster_20ac_2err_9;20;2;9;0;9;14;314;2815;6;
cluster_20ac_2err_9;20;2;9;1;9;19;314;342;15;
cluster_20ac_2err_9;20;2;9;2;9;8;314;5276;6;
cluster_20ac_2err_9;20;2;9;3;9;17;314;5385;47;
cluster_20ac_2err_9;20;2;9;4;9;19;314;2785;5;
cluster_20ac_2err_9;20;2;9;0;10;19;314;7772;9;
cluster_20ac_2err_9;20;2;9;1;10;8;314;10263;10;
cluster_20ac_2err_9;20;2;9;2;10;8;314;10263;10;
cluster_20ac_2err_9;20;2;9;3;10;14;314;10292;7;
cluster_20ac_2err_9;20;2;9;4;10;2;314;10289;7;
cluster_20ac_2err_9;20;2;9;0;11;13;314;2803;3;
cluster_20ac_2err_9;20;2;9;1;11;13;314;2803;3;
cluster_20ac_2err_9;20;2;9;2;11;6;314;15285;5;
cluster_20ac_2err_9;20;2;9;3;11;2;314;5302;3;
cluster_20ac_2err_9;20;2;9;4;11;16;314;10369;21;
cluster_20ac_2err_9;20;2;9;0;12;13;314;5286;7;
cluster_20ac_2err_9;20;2;9;1;12;4;314;2797;4;
cluster_20ac_2err_9;20;2;9;2;12;5;314;12784;8;
cluster_20ac_2err_9;20;2;9;3;12;10;314;7784;8;
cluster_20ac_2err_9;20;2;9;4;12;7;314;5273;9;
cluster_20ac_2err_9;20;2;9;0;13;19;314;5274;9;
cluster_20ac_2err_9;20;2;9;1;13;4;314;2803;3;
cluster_20ac_2err_9;20;2;9;2;13;11;314;2803;3;
cluster_20ac_2err_9;20;2;9;3;13;19;314;5274;9;
cluster_20ac_2err_9;20;2;9;4;13;10;314;7790;7;
cluster_20ac_2err_9;20;2;9;0;14;4;314;5305;3;
cluster_20ac_2err_9;20;2;9;1;14;19;314;310;16;
cluster_20ac_2err_9;20;2;9;2;14;16;314;10371;65;
cluster_20ac_2err_9;20;2;9;3;14;16;314;10370;60;
cluster_20ac_2err_9;20;2;9;4;14;2;314;10286;24;
cluster_20ac_2err_9;20;2;9;0;15;0;314;2773;6;
cluster_20ac_2err_9;20;2;9;1;15;11;314;2773;6;
cluster_20ac_2err_9;20;2;9;2;15;1;314;7744;39;
cluster_20ac_2err_9;20;2;9;3;15;13;314;5262;10;
cluster_20ac_2err_9;20;2;9;4;15;10;314;7760;10;
cluster_20ac_2err_9;20;2;9;0;16;3;314;12854;49;
cluster_20ac_2err_9;20;2;9;1;16;13;314;10342;35;
cluster_20ac_2err_9;20;2;9;2;16;15;314;10313;21;
cluster_20ac_2err_9;20;2;9;3;16;17;314;15271;61;
cluster_20ac_2err_9;20;2;9;4;16;15;314;12780;67;
cluster_20ac_2err_9;20;2;9;0;17;0;314;5302;45;
cluster_20ac_2err_9;20;2;9;1;17;13;314;10284;8;
cluster_20ac_2err_9;20;2;9;2;17;18;314;7795;4;
cluster_20ac_2err_9;20;2;9;3;17;6;314;10251;58;
cluster_20ac_2err_9;20;2;9;4;17;13;314;10284;8;
cluster_20ac_2err_9;20;2;9;1;18;5;314;10301;4;
cluster_20ac_2err_9;20;2;9;2;18;13;314;2803;3;
cluster_20ac_2err_9;20;2;9;3;18;1;314;7785;9;
cluster_20ac_2err_9;20;2;9;0;19;13;314;5274;9;
cluster_20ac_2err_9;20;2;9;1;19;17;314;7879;62;
cluster_20ac_2err_9;20;2;9;2;19;0;314;2785;5;
cluster_20ac_2err_9;20;2;9;3;19;6;314;17756;11;
cluster_20ac_2err_9;20;2;9;4;19;15;314;5244;12;
cluster_20ac_3err_4;20;3;4;0;0;2;299;10223;12;
cluster_20ac_3err_4;20;3;4;1;0;8;299;7791;33;
cluster_20ac_3err_4;20;3;4;2;0;12;299;12722;12;
cluster_20ac_3err_4;20;3;4;3;0;11;299;7742;10;
cluster_20ac_3err_4;20;3;4;4;0;8;299;10247;10;
cluster_20ac_3err_4;20;3;4;0;1;4;299;5273;5;
cluster_20ac_3err_4;20;3;4;1;1;0;299;10238;11;
cluster_20ac_3err_4;20;3;4;2;1;6;299;12747;10;
cluster_20ac_3err_4;20;3;4;3;1;2;299;10232;12;
cluster_20ac_3err_4;20;3;4;4;1;19;299;5273;5;
cluster_20ac_3err_4;20;3;4;0;2;8;299;10241;11;
cluster_20ac_3err_4;20;3;4;1;2;0;299;10223;12;
cluster_20ac_3err_4;20;3;4;2;2;8;299;10241;11;
cluster_20ac_3err_4;20;3;4;3;2;14;299;5248;10;
cluster_20ac_3err_4;20;3;4;4;2;19;299;5258;6;
cluster_20ac_3err_4;20;3;4;0;3;15;299;7812;13;
cluster_20ac_3err_4;20;3;4;1;3;7;299;7770;7;
cluster_20ac_3err_4;20;3;4;2;3;11;299;2781;12;
cluster_20ac_3err_4;20;3;4;3;3;1;299;10268;7;
cluster_20ac_3err_4;20;3;4;4;3;1;299;10268;7;
cluster_20ac_3err_4;20;3;4;0;4;15;299;2854;15;
cluster_20ac_3err_4;20;3;4;1;4;3;299;5291;6;
cluster_20ac_3err_4;20;3;4;2;4;8;299;5281;6;
cluster_20ac_3err_4;20;3;4;3;4;1;299;5273;5;
cluster_20ac_3err_4;20;3;4;4;4;1;299;5273;5;
cluster_20ac_3err_4;20;3;4;0;5;11;299;5281;6;
cluster_20ac_3err_4;20;3;4;1;5;12;299;10249;9;
cluster_20ac_3err_4;20;3;4;2;5;6;299;10265;8;
cluster_20ac_3err_4;20;3;4;3;5;8;299;7774;7;
cluster_20ac_3err_4;20;3;4;4;5;17;299;5289;4;
cluster_20ac_3err_4;20;3;4;0;6;19;299;7773;5;
cluster_20ac_3err_4;20;3;4;1;6;7;299;10249;10;
cluster_20ac_3err_4;20;3;4;2;6;8;299;12756;9;
cluster_20ac_3err_4;20;3;4;3;6;2;299;7832;60;
cluster_20ac_3err_4;20;3;4;4;6;4;299;5322;45;
cluster_20ac_3err_4;20;3;4;0;7;19;299;2775;5;
cluster_20ac_3err_4;20;3;4;1;7;1;299;7749;10;
cluster_20ac_3err_4;20;3;4;2;7;16;299;12751;10;
cluster_20ac_3err_4;20;3;4;3;7;2;299;7734;11;
cluster_20ac_3err_4;20;3;4;4;7;10;299;7761;34;
cluster_20ac_3err_4;20;3;4;0;8;9;299;10265;8;
cluster_20ac_3err_4;20;3;4;1;8;19;299;5282;4;
cluster_20ac_3err_4;20;3;4;2;8;14;299;5281;6;
cluster_20ac_3err_4;20;3;4;3;8;19;299;5282;4;
cluster_20ac_3err_4;20;3;4;4;8;11;299;7772;7;
cluster_20ac_3err_4;20;3;4;0;9;17;299;7780;6;
cluster_20ac_3err_4;20;3;4;1;9;16;299;7949;70;
cluster_20ac_3err_4;20;3;4;2;9;4;299;5282;4;
cluster_20ac_3err_4;20;3;4;3;9;8;299;10265;8;
cluster_20ac_3err_4;20;3;4;4;9;1;299;10256;9;
cluster_20ac_3err_4;20;3;4;0;10;4;299;2800;8;
cluster_20ac_3err_4;20;3;4;1;10;2;299;10249;9;
cluster_20ac_3err_4;20;3;4;2;10;2;299;10249;9;
cluster_20ac_3err_4;20;3;4;3;10;4;299;5290;3;
cluster_20ac_3err_4;20;3;4;4;10;15;299;5323;19;
cluster_20ac_3err_4;20;3;4;0;11;2;299;5248;10;
cluster_20ac_3err_4;20;3;4;1;11;16;299;10396;66;
cluster_20ac_3err_4;20;3;4;2;11;12;299;7890;64;
cluster_20ac_3err_4;20;3;4;3;11;12;299;10230;21;
cluster_20ac_3err_4;20;3;4;4;11;2;299;5248;10;
cluster_20ac_3err_4;20;3;4;0;12;11;299;10247;10;
cluster_20ac_3err_4;20;3;4;1;12;15;299;12744;10;
cluster_20ac_3err_4;20;3;4;2;12;6;299;10345;50;
cluster_20ac_3err_4;20;3;4;3;12;11;299;5353;53;
cluster_20ac_3err_4;20;3;4;4;12;19;299;7757;6;
cluster_20ac_3err_4;20;3;4;2;13;5;299;2791;3;
cluster_20ac_3err_4;20;3;4;3;13;5;299;2791;3;
cluster_20ac_3err_4;20;3;4;4;13;8;299;5282;4;
cluster_20ac_3err_4;20;3;4;1;14;10;299;2822;9;
cluster_20ac_3err_4;20;3;4;3;14;9;299;5282;4;
cluster_20ac_3err_4;20;3;4;4;14;16;299;10275;5;
cluster_20ac_3err_4;20;3;4;0;15;18;299;5286;4;
cluster_20ac_3err_4;20;3;4;1;15;12;299;5402;66;
cluster_20ac_3err_4;20;3;4;2;15;3;299;7817;12;
cluster_20ac_3err_4;20;3;4;3;15;1;299;10260;9;
cluster_20ac_3err_4;20;3;4;4;15;13;299;5286;4;
cluster_20ac_3err_4;20;3;4;0;16;11;299;12759;53;
cluster_20ac_3err_4;20;3;4;1;16;6;299;7899;60;
cluster_20ac_3err_4;20;3;4;2;16;18;299;7829;51;
cluster_20ac_3err_4;20;3;4;3;16;7;299;10201;55;
cluster_20ac_3err_4;20;3;4;4;16;3;299;10341;58;
cluster_20ac_3err_4;20;3;4;0;17;14;299;2797;1;
cluster_20ac_3err_4;20;3;4;1;17;13;299;2797;1;
cluster_20ac_3err_4;20;3;4;2;17;9;299;7780;6;
cluster_20ac_3err_4;20;3;4;3;17;1;299;7771;7;
cluster_20ac_3err_4;20;3;4;4;17;7;299;5273;6;
cluster_20ac_3err_4;20;3;4;0;18;0;299;5264;6;
cluster_20ac_3err_4;20;3;4;1;18;7;299;2775;5;
cluster_20ac_3err_4;20;3;4;2;18;15;299;5286;4;
cluster_20ac_3err_4;20;3;4;3;18;12;299;7757;6;
cluster_20ac_3err_4;20;3;4;4;18;11;299;2789;3;
cluster_20ac_3err_4;20;3;4;1;19;16;299;10275;5;
cluster_20ac_3err_4;20;3;4;2;19;17;299;2797;1;
cluster_20ac_3err_4;20;3;4;3;19;17;299;2797;1;
cluster_20ac_3err_4;20;3;4;4;19;3;299;5294;2;
cluster_20ac_3err_8;20;3;8;0;0;15;40256;35464;84;
cluster_20ac_3err_8;20;3;8;1;0;5;40256;32985;89;
cluster_20ac_3err_8;20;3;8;2;0;10;40256;30468;96;
cluster_20ac_3err_8;20;3;8;3;0;11;40256;50214;9;
cluster_20ac_3err_8;20;3;8;4;0;3;40256;47722;6;
cluster_20ac_3err_8;20;3;8;0;1;12;40256;30413;71;
cluster_20ac_3err_8;20;3;8;1;1;3;40256;40252;22;
cluster_20ac_3err_8;20;3;8;2;1;18;40256;35315;35;
cluster_20ac_3err_8;20;3;8;3;1;10;40256;35362;45;
cluster_20ac_3err_8;20;3;8;4;1;13;40256;30404;75;
cluster_20ac_3err_8;20;3;8;0;2;9;40256;45236;28;
cluster_20ac_3err_8;20;3;8;1;2;7;40256;32769;41;
cluster_20ac_3err_8;20;3;8;2;2;19;40256;40256;0;
cluster_20ac_3err_8;20;3;8;3;2;19;40256;37837;28;
cluster_20ac_3err_8;20;3;8;4;2;10;40256;42810;49;
cluster_20ac_3err_8;20;3;8;0;3;19;40256;40256;0;
cluster_20ac_3err_8;20;3;8;1;3;13;40256;32984;53;
cluster_20ac_3err_8;20;3;8;2;3;6;40256;20439;67;
cluster_20ac_3err_8;20;3;8;3;3;17;40256;30361;45;
cluster_20ac_3err_8;20;3;8;4;3;12;40256;27955;69;
cluster_20ac_3err_8;20;3;8;0;4;14;40256;37743;4;
cluster_20ac_3err_8;20;3;8;1;4;6;40256;35216;50;
cluster_20ac_3err_8;20;3;8;2;4;7;40256;32805;52;
cluster_20ac_3err_8;20;3;8;3;4;11;40256;30441;46;
cluster_20ac_3err_8;20;3;8;4;4;11;40256;27821;61;
cluster_20ac_3err_8;20;3;8;0;5;8;40256;35460;89;
cluster_20ac_3err_8;20;3;8;1;5;13;40256;42702;44;
cluster_20ac_3err_8;20;3;8;2;5;17;40256;40352;61;
cluster_20ac_3err_8;20;3;8;3;5;8;40256;27911;73;
cluster_20ac_3err_8;20;3;8;4;5;3;40256;32805;63;
cluster_20ac_3err_8;20;3;8;0;6;5;40256;40373;61;
cluster_20ac_3err_8;20;3;8;1;6;5;40256;47710;9;
cluster_20ac_3err_8;20;3;8;2;6;16;40256;30407;69;
cluster_20ac_3err_8;20;3;8;3;6;10;40256;40240;50;
cluster_20ac_3err_8;20;3;8;4;6;5;40256;32839;57;
cluster_20ac_3err_8;20;3;8;0;7;10;40256;28055;99;
cluster_20ac_3err_8;20;3;8;1;7;16;40256;30310;64;
cluster_20ac_3err_8;20;3;8;2;7;10;40256;30334;67;
cluster_20ac_3err_8;20;3;8;3;7;6;40256;30311;43;
cluster_20ac_3err_8;20;3;8;4;7;18;40256;45222;6;
cluster_20ac_3err_8;20;3;8;0;8;18;40256;42734;5;
cluster_20ac_3err_8;20;3;8;1;8;15;40256;30457;74;
cluster_20ac_3err_8;20;3;8;2;8;11;40256;28027;93;
cluster_20ac_3err_8;20;3;8;3;8;9;40256;32945;82;
cluster_20ac_3err_8;20;3;8;4;8;13;40256;27818;51;
cluster_20ac_3err_8;20;3;8;0;9;6;40256;32883;78;
cluster_20ac_3err_8;20;3;8;1;9;18;40256;30352;58;
cluster_20ac_3err_8;20;3;8;2;9;17;40256;37932;68;
cluster_20ac_3err_8;20;3;8;3;9;12;40256;27940;70;
cluster_20ac_3err_8;20;3;8;4;9;1;40256;32816;63;
cluster_20ac_3err_8;20;3;8;0;10;6;40256;40284;69;
cluster_20ac_3err_8;20;3;8;1;10;11;40256;35350;47;
cluster_20ac_3err_8;20;3;8;2;10;7;40256;37933;75;
cluster_20ac_3err_8;20;3;8;3;10;5;40256;37903;73;
cluster_20ac_3err_8;20;3;8;4;10;15;40256;30332;55;
cluster_20ac_3err_8;20;3;8;0;11;16;40256;30354;70;
cluster_20ac_3err_8;20;3;8;1;11;19;40256;35424;84;
cluster_20ac_3err_8;20;3;8;2;11;1;40256;25533;88;
cluster_20ac_3err_8;20;3;8;3;11;4;40256;30397;79;
cluster_20ac_3err_8;20;3;8;4;11;0;40256;32976;88;
cluster_20ac_3err_8;20;3;8;0;12;6;40256;30481;80;
cluster_20ac_3err_8;20;3;8;1;12;18;40256;37782;55;
cluster_20ac_3err_8;20;3;8;2;12;8;40256;35298;78;
cluster_20ac_3err_8;20;3;8;3;12;17;40256;25378;56;
cluster_20ac_3err_8;20;3;8;4;12;6;40256;30408;64;
cluster_20ac_3err_8;20;3;8;0;13;19;40256;28031;79;
cluster_20ac_3err_8;20;3;8;1;13;7;40256;32848;57;
cluster_20ac_3err_8;20;3;8;2;13;1;40256;35311;28;
cluster_20ac_3err_8;20;3;8;3;13;10;40256;32921;55;
cluster_20ac_3err_8;20;3;8;4;13;14;40256;37743;4;
cluster_20ac_3err_8;20;3;8;0;14;0;40256;45209;9;
cluster_20ac_3err_8;20;3;8;1;14;10;40256;32772;46;
cluster_20ac_3err_8;20;3;8;2;14;1;40256;37737;20;
cluster_20ac_3err_8;20;3;8;3;14;0;40256;45209;9;
cluster_20ac_3err_8;20;3;8;4;14;17;40256;37743;4;
cluster_20ac_3err_8;20;3;8;0;15;9;40256;27842;72;
cluster_20ac_3err_8;20;3;8;1;15;6;40256;30318;57;
cluster_20ac_3err_8;20;3;8;2;15;13;40256;32931;46;
cluster_20ac_3err_8;20;3;8;3;15;11;40256;22926;70;
cluster_20ac_3err_8;20;3;8;4;15;16;40256;27855;49;
cluster_20ac_3err_8;20;3;8;0;16;9;40256;22838;49;
cluster_20ac_3err_8;20;3;8;1;16;8;40256;30265;56;
cluster_20ac_3err_8;20;3;8;2;16;17;40256;35311;49;
cluster_20ac_3err_8;20;3;8;3;16;3;40256;30377;67;
cluster_20ac_3err_8;20;3;8;4;16;7;40256;27940;81;
cluster_20ac_3err_8;20;3;8;0;17;8;40256;20470;75;
cluster_20ac_3err_8;20;3;8;1;17;1;40256;27905;69;
cluster_20ac_3err_8;20;3;8;2;17;2;40256;32862;54;
cluster_20ac_3err_8;20;3;8;3;17;11;40256;25531;82;
cluster_20ac_3err_8;20;3;8;4;17;8;40256;42729;26;
cluster_20ac_3err_8;20;3;8;0;18;13;40256;35307;34;
cluster_20ac_3err_8;20;3;8;1;18;19;40256;32780;42;
cluster_20ac_3err_8;20;3;8;2;18;10;40256;32933;51;
cluster_20ac_3err_8;20;3;8;3;18;9;40256;42730;24;
cluster_20ac_3err_8;20;3;8;4;18;12;40256;35322;45;
cluster_20ac_3err_8;20;3;8;0;19;7;40256;32895;74;
cluster_20ac_3err_8;20;3;8;1;19;6;40256;37758;18;
cluster_20ac_3err_8;20;3;8;2;19;1;40256;25373;54;
cluster_20ac_3err_8;20;3;8;3;19;1;40256;37837;52;
cluster_20ac_3err_8;20;3;8;4;19;9;40256;30363;66;
cluster_20ac_3err_9;20;3;9;0;0;3;83020;27887;78;
cluster_20ac_3err_9;20;3;9;1;0;9;83020;42673;91;
cluster_20ac_3err_9;20;3;9;2;0;14;83020;35284;103;
cluster_20ac_3err_9;20;3;9;3;0;5;83020;35246;82;
cluster_20ac_3err_9;20;3;9;4;0;9;83020;42699;89;
cluster_20ac_3err_9;20;3;9;0;1;4;83020;27785;93;
cluster_20ac_3err_9;20;3;9;1;1;13;83020;32750;92;
cluster_20ac_3err_9;20;3;9;2;1;10;83020;35237;93;
cluster_20ac_3err_9;20;3;9;3;1;19;83020;37829;96;
cluster_20ac_3err_9;20;3;9;4;1;7;83020;37720;91;
cluster_20ac_3err_9;20;3;9;0;2;7;83020;40255;92;
cluster_20ac_3err_9;20;3;9;1;2;18;83020;35355;81;
cluster_20ac_3err_9;20;3;9;2;2;11;83020;32819;82;
cluster_20ac_3err_9;20;3;9;3;2;0;83020;27846;94;
cluster_20ac_3err_9;20;3;9;4;2;15;83020;30385;81;
cluster_20ac_3err_9;20;3;9;0;3;8;83020;27709;93;
cluster_20ac_3err_9;20;3;9;1;3;5;83020;27797;93;
cluster_20ac_3err_9;20;3;9;2;3;16;83020;27706;98;
cluster_20ac_3err_9;20;3;9;3;3;8;83020;35282;86;
cluster_20ac_3err_9;20;3;9;4;3;17;83020;25466;69;
cluster_20ac_3err_9;20;3;9;0;4;15;83020;35193;90;
cluster_20ac_3err_9;20;3;9;1;4;17;83020;32946;84;
cluster_20ac_3err_9;20;3;9;2;4;16;83020;30319;82;
cluster_20ac_3err_9;20;3;9;3;4;8;83020;25297;92;
cluster_20ac_3err_9;20;3;9;4;4;14;83020;32683;102;
cluster_20ac_3err_9;20;3;9;0;5;19;83020;37662;95;
cluster_20ac_3err_9;20;3;9;1;5;11;83020;35192;84;
cluster_20ac_3err_9;20;3;9;2;5;4;83020;27884;86;
cluster_20ac_3err_9;20;3;9;3;5;4;83020;27810;84;
cluster_20ac_3err_9;20;3;9;4;5;8;83020;32756;86;
cluster_20ac_3err_9;20;3;9;0;6;1;83020;25344;92;
cluster_20ac_3err_9;20;3;9;1;6;10;83020;32852;79;
cluster_20ac_3err_9;20;3;9;2;6;14;83020;30258;95;
cluster_20ac_3err_9;20;3;9;3;6;3;83020;37726;85;
cluster_20ac_3err_9;20;3;9;4;6;12;83020;30247;90;
cluster_20ac_3err_9;20;3;9;0;7;19;83020;35273;86;
cluster_20ac_3err_9;20;3;9;1;7;11;83020;37908;79;
cluster_20ac_3err_9;20;3;9;2;7;9;83020;32760;78;
cluster_20ac_3err_9;20;3;9;3;7;12;83020;45215;84;
cluster_20ac_3err_9;20;3;9;4;7;11;83020;30371;80;
cluster_20ac_3err_9;20;3;9;0;8;0;83020;32711;86;
cluster_20ac_3err_9;20;3;9;1;8;10;83020;37705;89;
cluster_20ac_3err_9;20;3;9;2;8;19;83020;30276;79;
cluster_20ac_3err_9;20;3;9;3;8;17;83020;27698;84;
cluster_20ac_3err_9;20;3;9;4;8;7;83020;27769;82;
cluster_20ac_3err_9;20;3;9;0;9;11;83020;32801;88;
cluster_20ac_3err_9;20;3;9;1;9;0;83020;37749;85;
cluster_20ac_3err_9;20;3;9;2;9;2;83020;37778;83;
cluster_20ac_3err_9;20;3;9;3;9;15;83020;35305;78;
cluster_20ac_3err_9;20;3;9;4;9;12;83020;37669;92;
cluster_20ac_3err_9;20;3;9;0;10;12;83020;42678;91;
cluster_20ac_3err_9;20;3;9;1;10;18;83020;32761;85;
cluster_20ac_3err_9;20;3;9;2;10;19;83020;37771;88;
cluster_20ac_3err_9;20;3;9;3;10;3;83020;37674;83;
cluster_20ac_3err_9;20;3;9;4;10;16;83020;42723;90;
cluster_20ac_3err_9;20;3;9;0;11;1;83020;30271;101;
cluster_20ac_3err_9;20;3;9;1;11;0;83020;27888;80;
cluster_20ac_3err_9;20;3;9;2;11;16;83020;30272;83;
cluster_20ac_3err_9;20;3;9;3;11;2;83020;30324;82;
cluster_20ac_3err_9;20;3;9;4;11;17;83020;27778;83;
cluster_20ac_3err_9;20;3;9;0;12;0;83020;35267;93;
cluster_20ac_3err_9;20;3;9;1;12;11;83020;37752;80;
cluster_20ac_3err_9;20;3;9;2;12;16;83020;35196;96;
cluster_20ac_3err_9;20;3;9;3;12;3;83020;27930;73;
cluster_20ac_3err_9;20;3;9;4;12;10;83020;32837;77;
cluster_20ac_3err_9;20;3;9;0;13;4;83020;30405;76;
cluster_20ac_3err_9;20;3;9;1;13;7;83020;27792;86;
cluster_20ac_3err_9;20;3;9;2;13;8;83020;27864;76;
cluster_20ac_3err_9;20;3;9;3;13;8;83020;25343;86;
cluster_20ac_3err_9;20;3;9;4;13;10;83020;32820;90;
cluster_20ac_3err_9;20;3;9;0;14;17;83020;32811;86;
cluster_20ac_3err_9;20;3;9;1;14;11;83020;35219;87;
cluster_20ac_3err_9;20;3;9;2;14;7;83020;30280;82;
cluster_20ac_3err_9;20;3;9;3;14;10;83020;40236;79;
cluster_20ac_3err_9;20;3;9;4;14;17;83020;30304;82;
cluster_20ac_3err_9;20;3;9;0;15;12;83020;27801;74;
cluster_20ac_3err_9;20;3;9;1;15;17;83020;27842;79;
cluster_20ac_3err_9;20;3;9;2;15;16;83020;30304;80;
cluster_20ac_3err_9;20;3;9;3;15;16;83020;30331;84;
cluster_20ac_3err_9;20;3;9;4;15;8;83020;27796;78;
cluster_20ac_3err_9;20;3;9;0;16;4;83020;30280;83;
cluster_20ac_3err_9;20;3;9;1;16;6;83020;27767;85;
cluster_20ac_3err_9;20;3;9;2;16;9;83020;35215;81;
cluster_20ac_3err_9;20;3;9;3;16;3;83020;25383;77;
cluster_20ac_3err_9;20;3;9;4;16;0;83020;30292;80;
cluster_20ac_3err_9;20;3;9;0;17;9;83020;37762;77;
cluster_20ac_3err_9;20;3;9;1;17;7;83020;35293;80;
cluster_20ac_3err_9;20;3;9;2;17;2;83020;40261;81;
cluster_20ac_3err_9;20;3;9;3;17;9;83020;32812;78;
cluster_20ac_3err_9;20;3;9;4;17;12;83020;37737;85;
cluster_20ac_3err_9;20;3;9;0;18;5;83020;35211;92;
cluster_20ac_3err_9;20;3;9;1;18;15;83020;37761;88;
cluster_20ac_3err_9;20;3;9;2;18;19;83020;30291;100;
cluster_20ac_3err_9;20;3;9;3;18;0;83020;35165;91;
cluster_20ac_3err_9;20;3;9;4;18;2;83020;30314;92;
cluster_20ac_3err_9;20;3;9;0;19;7;83020;32716;85;
cluster_20ac_3err_9;20;3;9;1;19;15;83020;37739;89;
cluster_20ac_3err_9;20;3;9;2;19;8;83020;27735;94;
cluster_20ac_3err_9;20;3;9;3;19;14;83020;32813;78;
cluster_20ac_3err_9;20;3;9;4;19;12;83020;30366;90;
cluster_5ac_1err_0;5;1;0;4;0;1;18;41;11;
cluster_5ac_1err_0;5;1;0;0;1;4;18;26;9;
cluster_5ac_1err_0;5;1;0;1;1;0;18;38;10;
cluster_5ac_1err_0;5;1;0;2;1;4;18;33;10;
cluster_5ac_1err_0;5;1;0;3;1;0;18;35;10;
cluster_5ac_1err_0;5;1;0;4;1;4;18;29;10;
cluster_5ac_1err_0;5;1;0;1;2;1;18;2500;4;
cluster_5ac_1err_0;5;1;0;3;2;1;18;2500;4;
cluster_5ac_1err_0;5;1;0;0;4;1;18;38;10;
cluster_5ac_1err_1;5;1;1;2;0;2;11;2509;1;
cluster_5ac_1err_1;5;1;1;3;0;1;11;34;8;
cluster_5ac_1err_1;5;1;1;4;0;1;11;45;9;
cluster_5ac_1err_1;5;1;1;0;1;3;11;42;11;
cluster_5ac_1err_1;5;1;1;1;1;4;11;28;9;
cluster_5ac_1err_1;5;1;1;2;1;2;11;2506;7;
cluster_5ac_1err_1;5;1;1;3;1;3;11;27;7;
cluster_5ac_1err_1;5;1;1;4;1;4;11;22;7;
cluster_5ac_1err_1;5;1;1;0;2;1;11;2509;7;
cluster_5ac_1err_1;5;1;1;1;2;0;11;2509;1;
cluster_5ac_1err_1;5;1;1;2;2;4;11;30;6;
cluster_5ac_1err_1;5;1;1;3;2;3;11;14;4;
cluster_5ac_1err_1;5;1;1;4;2;1;11;2503;6;
cluster_5ac_1err_1;5;1;1;0;3;2;11;23;5;
cluster_5ac_1err_1;5;1;1;2;3;2;11;23;5;
cluster_5ac_1err_1;5;1;1;3;3;2;11;11;3;
cluster_5ac_1err_1;5;1;1;0;4;2;11;15;4;
cluster_5ac_1err_1;5;1;1;1;4;2;11;11;3;
